ZTE BLADE A521
ZTE BLADE A522
Xplore Technologies iX101D1-FIOS
LGE LGUS610
Lava T71
Cubot X30
Lanix Ilium L1200
Zebra CC605
Hisense LED42K370
Motorola XT1799-2
Coolpad 5891Q
Condor Griffe T10
Myphone SmartView_9_6_3G
Coolpad 5891S
Motorola XT1799-1
myPhone Go
ZTE BLADE A512
ZTE BLADE A510
Fero A4001 Plus 2019
Prestigio PMT5018_3G
Fossil Q Wander
Hisense AGM X3
Hisense AGM X2
Hisense AGM X1
Wileyfox Swift
Nokia Nebula
Cubot X19
HTC 801e
Hipstreet LS-5017
Sharp LC-50UE1M
ALIGATOR S5540
Hipstreet LS-5013
ZTE-U V852
Sharp LC-50UE1H
TCT ONE TOUCH 4033X
Multilaser MS6
Technicolor pearl
ZTE-U V859
ZTE-U V856
Altice SX41
Lenovo K33b36
Multilaser MS5
ZTE-U V857
Lenovo K33b37
Sharp LC-xxBEL6T
Elephone Soldier
Dyon 4K Android TV
HTC 802d
Blaupunkt Soundphone_S1
HP Slate 8 Plus
Insignia NS-P16AT10
Lenovo SmartTabII7
TECNO-N9
Avoca STB7012
TECNO-N8
Janam XT100
Positivo BGH Ypy L700 Kids
meizu 17
Avoca STB7013
TECNO-N6
Cubot X20
STG Telecom STG A2 Pro
Clementoni Clempad_6_XL
iGet SMART_L104_eea
HTC 803e
Insignia NS-P16AT08
TCT ALCATEL_ONE_TOUCH_5020X_Orange
AT&T U318AA
NEC N-08D
Necnon M002N-3T
Telelynx TP-MDM107
CloudFone one8_0_1
HTC 802t
HTC 802w
Medion LIFETAB_S733X
Samsung SGH-T599V
OwnMobile FUN VALUE 4G
Redmi atom
HTC 8060
BAUHN 2K Android TV
Lenovo S860e
HTC_Desire_300
IkuMobile Y5
IkuMobile Y3
Amplify TR10CD3
IkuMobile Y2
BUSH SPIRA B4 5
Lanix ILIUM S520
Hurricane Ace
Samsung SGH-T599N
IkuMobile Y7
Medion LIFETAB_S732X
Motorola moto g(8) plus
Logic Instrument Fieldbook F1
ZTE BLADE A460
Insignia NS-P10A8100
NEC N-06E
NEC N-06D
Ghia GTAB718
NEC N-06C
LGE LG-F510K
LGE LG-F510L
Acer DA222HQL
LGE LG-F510S
Zebra WT6000
ZTE-U V880
Prestigio PMT3407_4G
NEC N-07D
ZTE-U V881
TECNO-J5
InFocus M680
HTC_Desire_320
TECNO-J7
Hurricane Air
TECNO-J8
Evolio_M5Pro
Hisense U989 Pro
Lenovo S60-a
Stylo CPE91
Antel DV8547
Ginzzu RS9602
NEC N-04E
NEC N-04D
HUAWEI Asend Y 210D
NEC N-04C
TECNO-N2
Lenovo A3300-T
Samsung SCH-I879E
Tigers TIS001-T2
HTC 8088
TCT ONE TOUCH 4032A
Fujitsu S01-orange
Samsung SM-A515U1
NGM Italia SRL Smart5.5Plus32GB
Admiral Overseas Corporation G3SMNTA22
Samsung SM-G991U1
Motorola moto g play (XT2093DL)
TCT ONE TOUCH 4033A
MEDER SmartGuide_2.10
NEC N-05E
NEC N-05D
Admiral Overseas Corporation G3SMNTA24
Hisense LED47K560J3D
Cherry Mobile Superion S1 Plus DTV
Lenovo S60-t
Qtouch QS31
TECNO-L6
vivo Y15S
TECNO-L8
Motorola moto g play (2021)
TECNO-L5
TCT ONE TOUCH 4033D
TCT 5008Y_RU
TCT ONE TOUCH 4033E
Lenovo S60-w
Oceusnetworks Xiphos(R)TMD
HTC_One_max
Advan digital i55D
Advan digital i55C
Hisense PX10
Zoji Z9
TCT TCLGalaG60(9108A)
Advan digital i55K
Digma Plane_1541E_4G_PS1157ML
TCT Orange Yomi
NEC N-02E
Sony H3311
IkuMobile T6
IkuMobile T4
Samsung SM-T2105
Janam XM75
TECNO-W3
TCT ALCATEL ONE TOUCH P320A
NEC N-03E
OASYS OAS_9301
LGE ref_SCTF
TECNO-W5
TECNO CB7j
Hyundai Eternity_H66
INTEX AQUA LIONS 4G
Archos 50b Oxygen
Hyundai Eternity_H68
STF Mobile Fractal
SK Telesys S150
Mio Tab MI106
Samsung SM-T210R
Samsung SM-T210X
Karvy KA7Q3
Samsung SM-T210L
Dragontouch S10M_EEA
AllView P5_eMagic
SAMSUNG-SM-G530AZ
Ipro MEGA2
Thomson ATV R1
Thomson ATV R2
Royqueen RQ-768
Technicolor uiw4030dnm
QTab V7_Pro
LGE LG-F770S
Ipro MEGA7
TECNO-Y4
TECNO-Y3
TECNO-Y6
TECNO-Y5
Proline H1010
TECNO-Y2
Samsung SM-T211M
VIVAX Fly6
OpelMobile EasySmart
Sony H3321
NEC N-01D
ALBA 7 TABLET
True SMART 4G M1 Plus
Future Mobile Technology 16M5HI105023
Multilaser M7S_PLUS
Asus Nexus Player
Huawei Che2-TL00M
Ipro Kylin50i
INOVALLEY MID_109_Oreo_BTH
Sony ST21a
Huawei Y511-T00
Wiko W-V730-EEA
Sony ST21i
Verizon Wireless Wear24
Huawei Che2-TL00H
Panasonic ELUGA L 4G
ZTE Vodafone 945
Trekstor Surftab theatre K13
Pantech IS11PT
Hisense LED48L288
TaiwanMobile Amazing A8
AllView V2_Viper
M4tel M4 SS4458
Acer_One_10_T8-129L
ISWAG_NEMESIS
HTC C2
High_Q ELT0802H
Hisense STARXTREM 6
RCA 2K Smart TV
Samsung GT-S6500
Acegame S.A. SAPPHIRE_HDLT
AllView V4_Viper
Black Bear B6 Note X
Sharp DM014SH
HTC_2Q4D100
iGet SMART_G71
M4tel M4 SS4450
M4tel M4 SS4451
M4tel M4 SS4452
M4tel M4 SS4453
M4tel M4 SS4455
M4tel M4 SS4456
M4tel M4 SS4457
Trekstor Surftab B10
TCT Orange Covo
Lenovo TB-X616F
Wishtel IRAW801
Haier Konnect_350
Hisense LED50K660X3D
Logicom CT1080
Lenovo TB-X616M
Fly IQ4421 Quad
iGet SMART_G81
Wiko W-K510-OPE
motorola one 5G UW
Samsung SCH-L710
Teleepoch Chaser
MLS Innovation iQS805
Motorola Milestone
Blackview A60
ZTE Grand Memo LTE
Clementoni MFC2_Plus
Huawei Che2-L11
Huawei Che2-L12
Camfone ACTION
Archos 80 Helium 4G
ZTE U9815
Myphone myA15
Neffos C5 Plus
IkuMobile K5
Myphone myA12
Mobell S47
Myphone myA18
IkuMobile K2
Express Gifts Limited EGL15QF6
Myphone myA16
LGE VS930 4G
Myphone myA17
CCC AirStick
Hisense D1-M
SAMSUNG-SM-N920A
Mobell S40
Myphone myA10
Sky Devices Elite_A55
Mobell S41
Prestigio PMT4208_3G_EEA
Lenovo K50a40
Huawei Che2-L23
Opay M1 Lite
Cherry Mobile Flare S6 Selfie
Polaroid MIDI70WPDE
Vestel_5530_Dual
Condor Infinity e4
Lenovo A338t
Multilaser MS70
ZTE GEEK II 4G
Mobell S50
Blackview A80
Mobell S51
Casper S20
TCT TCL-S806
Panasonic Eluga Klik
Kalley ELEMENT_PRO
Trekstor TFMTKAW01232
TCT ALCATEL A564C
Denver Electronics TAQ-102
Mobell S60
Mobell S61
Fly F22 star
Blu Advance A6
Blu Advance A7
Lenovo S960
Blu Advance A4
TCT ALCATEL A564R
Blu Advance A5
TCT 9032T
TCT 9032X
TCT 9032W
Prestigio PSP7552DUO
LGE LGL62VL
BMXC K107
TCT 9032Z
inoiPad mini 2+32 Wi-Fi+3G
Denver Electronics TAQ-10
MAZE Alpha
IView 1170TPC
Microtech_etabStyle
TECNO CE7j
Blackview A10
Google hatch
motorola razr
ZTE Switch X1
itel A52S Lite
Samsung SM-G9200
CHiQ AI PONT
Everpad SC730
Oppo A37f
TECNO IN3
ZTE V0840
TECNO IN2
TECNO IN5
Samsung SM-G9209
Epson STI6110
Infinix HOT 3 Pro
Samsung SM-G9208
TECNO IN6
Teracube 2e
TECNO CE9h
Blackview A20
Samsung SM-T110
Blacksonic BS7-BUTTERFLY
Samsung SM-T111
Hisense LED55XT810X3DU
Athesi AP5701
Samsung SM-T113
Samsung SM-T116
Motorola XT830C
Inco Horizon +
TCT 9030Q
Qsmart i10 2019
Archos 55B Cobalt
ZTE A1P
TECNO IN1 Pro
ZTE A1R
Figi Hola
Blackview A30
TECNO IN1
Qsmart i10 2020
RCA 4K AI Smart TV
LEVEL TV 2K AI Smart TV
Etuline ETL-S5042
MLS Innovation iQS801
Mswipe L200
Samsung SCH-W789
Huawei H1611
Xgody T702E_EEA
Hisense PX1900
Lenovo NEC PC-TS508FAM
Huawei BKK-AL10
Stylos TARISTAB3
Stylos TARISTAB2
Stylos TARISTAB4
Winnovo T113
Southern Telecom A600
AllView Viva_i701G
motorola one 5G ace
ZTE A4C
Sharp RZ-E302
Beneve M1036
Huawei Y320-U01
LGE LG-P999
QMobile S6 PLUS
Blu Advance L4
Oppo A33f
LGE LG-P993
Blu Advance L5
LGE LGL63BL
LGE LG-P990
Explay Light
JVC DM65UXR
Oppo A33w
Astro Queo A712
TCT 8094T
Oppo A33t
Auchan Q8S6IN4G
TCT 9030G
Hisense E51-M
TCT 8094X
LGE LG-E988
LGE LG-E989
EKINOX G1 Pro
Xiaomi Redmi K30 Pro Zoom Edition
ZTE XCD35
Edcon VERSSED vp3
IkuMobile A6
LGE LG-E986
Lanix Ilium L1120
LGE LG-E987
LGE LG-E985
LGE LG-E980
Kyocera E6790TM
RCA HKC 4K AI Smart TV
Hisense HiSmart 4K A4FFM
Logic Mobility L5G
Net+ TV
Telenor Infinity_k2
LGE LG-P970
Huawei BKK-AL00
LGE LG-E977
ZTE OWN FUN 5(4G)
Prestigio PMT3708_3G
Sony Tablet P
TCT TCL D920
Sony Tablet S
Acer DA241HL
LGE LG-E975
ZTE Blade Vec Pro
LGE LG-E976
LGE LG-E973
meizu X8
LGE LG-E971
MPman MPDC1006
LGE LG-E970
Hisense HLTE103E
Brightstar M8047IU
TECNO-C9
Multilaser MS50
Panasonic Eluga_Mark_2
Qilive W55
Multilaser MS55
TECNO-C5
TECNO-C8
TECNO-C7
Pantech ADR910L
Hurricane Curve
Pantech EIS01PT
Huawei Ideos
Singtech Q3
Multilaser MS60
Telenor Infinity_i4
Lenovo K33a42
HTC 10
Tesla_SP3_4
Lenovo K33a48
LGE LG-P940
BQru BQ-4077
TCT TCL J726T
Mecer MF716+
Sasktel HMB2213PW22WA
TCT 8094M
Huawei Q22
Elink T201
LGE LG-P936
Asus A10
Singtech Q7
Vsun MERCURY Tough
LGE LG-P930
Teclast M20_4G
LGE LG-P935
Micromax N4120
Hisense HLTE100M
ZTE NX527J_V1
Oppo A31c
TECNO ID5
Bush Spira B2 7 tablet
TECNO ID6
GREATASIA Z8
Blackview BV9000-F
SAMSUNG-SM-J120A
TCT Telenor Smart
Multilaser MS45
Oppo A31u
Vonino Zun X
LGE LG-P925
Oppo A31t
LGE LG-P920
Hurricane Slam
iBRIT MAX10-1
Datamini K508101
Samsung SM-G9198
Sico Sapphire
TOSCIDO P101-EEA
Infocus IF236a
Bluesky BSS50
Samsung SHW-M440S
Sourcing Creation SmartTab_8004
Toughshield T700
Sigma Mobile X-TREME_PQ37
Foxconn GSmart-G1305
ZTE V9180
Winds Mobile T3
Telenor Infinity_e3
Telenor Infinity_e2
Advan digital I7D
Hisense LED65XT900X3DU
Medion LIFETAB_E10320
Innjoo Fire 4 Plus
Umidigi Z2_PRO
Trekstor tolino tab 7
Trekstor tolino tab 8
Azumi IRO A6 Q
TCT ONE_TOUCH_960C
HUAWEI
Cellon i-mobile IQ X2A
Acer A200
Blackshark SHARK MBU-H0
Kodak KD50
Auchan Q7S55IN4G
HTC M9w
Medion LIFETAB_E10316
Acegame S.A. One_Mundial
TECNO IA5
Bluesky BSS45
Insignia NS-P08A7100
Mightier MT004_20
Sprint AQT80
Huawei RVL-AL09
Advan digital I5E
Sprint AQT82
reeder_M8S
Dicle_Tab Tab_Ultra
TCL Smart TV Pro
HTC M8e
HTC M8d
meizu M8
Motorola DROID2 GLOBAL
SK Telesys S201
Duubee D601L
Cat S62 Pro
SPC Universe LAIKA
HTC M9e
Telenor Infinity_a2
Alldocube iPlay_8T
Mpgio LEGEND_NEW7
Realme 4K AI Smart TV
ZTE BLADE A330
Singtech H2
BUSH SPIRA B3 5
MJS T2702
HTC M8w
Navon T400 3G 2017
HTC M8t
LGE LG-F310LR
Wiko W-V850-EEA
Samsung SM-N970U1
Philips PI3100
Philips PI3105
GIONEE M7Plus
Philips PI3106
Mobiwire Cygnus
POPTEL Kammunica_V10
Lenovo S898t
HuaweiG510-0100-orange
Archos Bush 4 Android
Huawei Beeline_E500
LGE LG-P895
Micromax YU5010
Huawei T-Mobile myTouch
Philips PI3110
VORCOM S8-CLASSIC
Micromax YU5012
Samsung SM-J415N
DEXP N280i
Micromax YU5014
Mito T8
Samsung SM-J415G
Samsung SM-J415F
Lenovo S899t
Sharp INFOBAR A01
TCT Optimus_Madrid
Hyundai Eternity_G25
HP 8
Samsung SM-G910S
Micromax AQ5000
Woxter X70
Micromax AQ5001
Intex Aqua Pride
Proscan PLT9999G
Essentielb-Pixis
RCA RCT6873W42M
HTC 831C
Blackshark SHARK MBU-A0
JVC AV-08NT310
Motorola XOOM 2 ME
Archos Hello 7
HP 7
Sourcing Creation Webpad7006
Altron OB-627
Archos Hello 5
Lenovo TB-X606V
bq Aquaris M
Lenovo TB-X606X
Vsmart Active 3
Vsmart Active 1
HUAWEI TIT-CL00
Logicom LeMoov
bq Aquaris C
LGE LG-F540L
TCT Alcatel 6055U
Coolpad 5879T
LGE LG-F540K
LGE LGUS375
Smartfren Andromax G36C1H
Gigabyte Glacier
Smartfren Andromax G36C1G
LGE LG-F540S
Emporia S4
DEXP S180i
Emporia S5
Emporia S3
Bauhn Tempo Android TV
Micromax YU5050
Ooredoo DIW387_UHD_OOR
Cellon HW-W900
HMR NETWORKS HMR5012
Kanji KJ-OB02
M3 Mobile M3-SL10
Beeline Fast HD
Emporia SE
Jyonetsu Kakaku YMR8
IWRIST_M7
INTEX AQUA LIONS X1
M4tel M4_R2
HUAWEI TIT-CL10
IWRIST_M8
Qsmart Mark 2
bq Aquaris X
bq Aquaris U
Ikimobile Tab4you_6
bq Aquaris V
TCT onetouch_P689L
Lenovo S939
TRIO-7.85
Prestigio PMT3757_3G
Lenovo S930
Orange Sanza touch
TCT 9029G
Archos 59 Titanium
Samsung SM-J410G
Samsung SM-J410F
Lenovo TB-X605F
HTC Desire EYE
Lenovo TB-X605L
Nomi_C101030
Lenovo TB-X605M
TCT 9029W
Kioto MID1036
TCT 9029Z
Nomi_C101034
Oppo A1601fw
Samsung GT-B5330
Huawei DUB-AL20
Kioto MID1028
Acer A211
Lenovo TB-X606F
Nomi_C101040
Acer A210
Nomi_C101044
Lenovo TB-X606M
Vivo V2031EA
Condor Plume L3 Plus
Kioto MID1021
AllView A5_Quad_Plus_TM
SAMSUNG-SM-N915A
TCT 9026X
Nuvision TM101A530L
TCT 9027F
TCT 9027G
Condor Infinity a4
TCT 9027Q
PANASONIC TV
XTRATECH_IGUANAPAD X8MT16
Logicom Le Hop
TCT 9027T
lephone P2
lephone P1
TCT 9027X
TCT 9027W
True SMART_MAX_4.0_PLUS
AllView P9_Energy
meizu C9
Nomi_C101014
Acegame S.A. PROTON_JADE_2_PRO
Hisense D2-M
Lenovo S920
Nomi_C101012
Wiko SUNNY2
INTEX AQUA LIONS T1
Wiko W-K360-TV
SimiMobile S630
Hisense LED55K600A3D
ZTE U791(OPEN)
lephone P5
HTC U Ultra
Intex Aqua Q8
Packard Bell M11550
SMB Gadgets SMB8112BK
Panasonic FZ-T1 AOSP
Bitmore NID_7010
NEC PC-TE510JAW
Lenovo S856
itel W4001P
itel W4001O
itel W4001S
Lenovo S850
Sony C6843
QBELL Android TV
iBall Twinkle_i5
Lanix Ilium L1050
ZTE V0920
Acer One 10 T4-129L
Samsung SM-T827R4
TCT A574BL
Lenovo S860
Huawei RBM_HD
Reeder M8Go2020
Vankyo QTAB1010X
Multilaser M9S-Go
Sony C6833
ACE France URBAN 2
Mpman PH574
Tech 4u Earth
K-Touch 920
ACE France URBAN 1
LOOQS L108MR
Huawei DUB-AL00
ZTE_LEO_Q1
Xiaomi MI 4LTE
Archos Sense 50 DC
Tobii DynaVox T10+
Lava iris88_go
Navon Supreme Chief
Prestigio PMT3151_3G
GFive Thunder
Condor Infinity E5
Huawei Videocon_V7400
AllView A20_Max
Tesla_SP6.3
ZTE V0900
Samsung SM-C111M
Advantech AIM75-LTE
Samsung SM-P585N0
Sky Devices Elite_B55
Dialog Blaze Dialog_Blaze_Mini
Yuho Netra
Positivo BGH 7Di-A
Lenovo S890
Advantage Air PIC7GS10-A
Lenovo A328t
TECNO CD6S
Lava iris505
Beyond MAX4
QMobile i8i
TECNO CD6j
Smartab ST1020
Huawei H1711
KODAK SMARTWAY M2
Timovi Insignia_Lab
ZTE VF945
Doogee S90Pro
Kenxinda D58
Go Mobile GO1402S
ZTE Axon 10 Pro
Samsung SCH-W899
Prestigio PMT3287_3G
LUMUS NEOSR620
QMobile LT300
HTC331ZLVW
Samsung SM-C115W
Myphone NB754
Gigabyte Qrypton1010
Gionee GN9000
SAMSUNG-SM-N930A
Lava V2s
Lenovo S880
JVC RY-AP1
Samsung SM-C115M
Samsung SM-C115L
vivo Z1
ZTE P500
truevisions N9106H-C
Huawei SONIC
truevisions N9106H-B
LGE LG-P880
TCT A521L
Gionee GN9012
Gionee GN9011
Gionee GN9010
Gionee GN9008
Memorex MTAB-08530A
Gionee GN9007
Kyocera KC-100S
Packard Bell T1000
Gionee GN9006
Gionee GN9005
LGE LG-P875
NEO GF215-REY
Centric CM4331
Senwa LS5
SK Broadband BHX-S100
LGE LG-P870
Teclast P10S_ROW
vivo X9
TCT A520L
Red-X RX3503
NEC PC-TE410JAW
vivo X5
Vestel_5530
Cobalt_SM_55
vivo X7
Orange ZTE Blade A410
Ceibal ACRUX
i-mobile Y1
Lava iris515
Athesi AP5705S
TCT TCL J738M
ZTE Z6400C
Lava iris512
BMXC M863
ZTE BLADE A321
ZTE BLADE A320
KONDE KD2
Azumi_V54
HTC Desire 816G
AG Mobile Freedom Plus LTE
M4tel M4_B3
iGet SMART
M4tel M4_B2
M4tel M4_B1
Orange Luno
Zuum MAGNO C1
Wileyfox Swift 2 X
INTEX IP0218ND
vivo V3
ZTE BLADE A310
InFocus M2_3G
vivo V1
Vonino Volt_X
Klipad KL553_EEA
Acer Liquid MT
Marshall London
Mobicell BLINK
ZTE P545
Sony C6806
Ditigron TR10CD1
iRulu Y57P
Alldocube iPlay_20
TCT ALCATEL_one_touch_908F_Orange
Maxwest Ranger_5
RugGear RG730
Myphone myXI1 Plus
Overmax Livecore7032
Honeywell CN51 NC0
Westinghouse WDTLQA102
QMobile LT360
Sourcing Creation Wooze_I55
Sony C6802
vivo Y31i
iBall Snap_4G2
Laser MID_1087V9
Eks Mobility Z5
Positivo BGH G1036
Honeywell CN51 NCF
Hisense LED46K360X3D
Denso Wave BHT-1800QWBG-1-A7
Masstel Tab10
Timmy M40_plus
Honeywell CN51 NCU
Danew Dslide714_v2
Aimson Q88X
Sony ST21i2
AllView P9_Energy_mini_TM
Free Liberty 4G
Google Pixelbook
DigiLand PLT7803G
X-TIGI Hope7 Max
Hurricane Lynx
Alldocube iPlay_40
Wiko W-P311-EEA
Huawei EDI-AL10
TCT Siru
LGE LM-K920
Verssed FW8977-ED
Lava iris560
Eks Mobility X7
HUAWEI C8813DQ
Eks Mobility X6
Sharp LC-A11A
Samsung SM-A810F
Sharp SH-C02
Sky Devices Platinum 4.0
Lava iris565
Alldocube iPlay_30
GDM P4R
VIDA_V555Plus
Prestigio PMT3018_WI
Samsung SM-A810S
vivo Y31L
Cherry Mobile Omega Icon 2
XION XI_CEU55
vivo X9Plus
CHAINWAY P80
Coolpad 5860S
Evercoss S55A
Evercoss S55B
Samsung SM-G906L
Samsung SM-G906K
HP Chromebook x2
Samsung SM-G906S
Cherry Mobile Spin Max 2
Dyon 2K Android TV
Samsung GT-S6358
TCT TCLJ330
LGE LM-V500XM
Qilive QT19101
Samsung GT-S6352
Lenovo AQUOS 60UE20A
STK_Transporter_1
Azumi_KIREI_A45_D
ZTE RACERII
vivo Y35A
Oukitel C10 Pro
Samsung SM-F7070
Oppo RMX1853
Vivo V1937
Oppo RMX1851
Oukitel K10000 Pro
SAMSUNG-SM-G891A
ZTE STARADDICT II Plus
Samsung SM-J400M
Vivo V1930
Samsung SM-J400G
Samsung SM-J400F
Making Life Simple iQW603
Samsung SM-F707B
Samsung SM-W2018X
Samsung GT-I9152P
Eks Mobility T4
Samsung SM-F707N
Coolpad 5860A
LOOQS F102-EEA
STF Mobile HK-914581
Samsung SM-F707U
Coolpad 5860E
Samsung SM-F707W
Techpad S6
Oppo RMX1833
Lenovo IdeaTabS2109A-F
Oppo RMX1831
ZTE Z6410S
Sony H3113
Techpad X5
Techpad X6
Compal A300
Go Mobile X1
Mosambee Qphone2_4110
Go Mobile X6
Oppo RMX1825
Prestigio PMT4238_4G_RU
Oppo RMX1822
Go Mobile X2
Vivo V1926
Lenovo Z90a40
Oppo RMX1821
Samsung GT-S6310
Samsung GT-S6312
TCT TCL 950
Blu Dash L5X
Oppo RMX1827
ZTE BLADE A210
Vestel VP73_Hyundai
EL D60 Pro
Hotwav Venus
RCA RCT6716Q25
RCA RCT6716Q24
Sony ST21a2
HTC_One_mini_601e
ZTE Blade V1000
Oppo RMX1811
Huawei KNT-TL10
Blu Dash L4X
Maxwest TAB-9G
Gionee M6 mirror
Sony H3133
TOSCIDO T15-EEA
Blackview A60Plus
LGE LG-P778
Oppo RMX1803
Prestigio PMT4137_4G
Honeywell CN51 NN0
Oppo RMX1809
Oppo RMX1807
Oppo RMX1805
Sky Devices Elite_B5
Royaltek FGAD
Sony H3123
AllView X3_Soul_PLUS
BMobile BL60
Hurricane Storm
LGE LG-P765
Kingcomm E550
LGE LG-P769
LGE LG-P768
Brondi 850_4G
Samsung SM-F700F
Sharp AQUOS-TVX19C
Haier AP54
Sharp AQUOS-TVX19B
Sharp AQUOS-TVX19A
Sico Infinity Max
Kyocera S6-KC
LGE LGL64VL
Leagoo M9A Pro
STF Mobile Origins Pro
Samsung SM-F700W
Haier Smartfren Andromax AD6B1H
Huawei H1623
Samsung SM-F700N
Huawei H1622
Huawei H1621
Samsung SM-F700U
Logicom VR BOT 552 PLUS
Samsung SGH-I317M
Samsung SM-C105S
Samsung SM-E500M
BRIGMTON BTPC-1024QC
RCARENO5011619
Haier HyasongT1
Samsung SM-E500F
Samsung SM-C105K
DigiLand DL7006
Samsung SM-E500H
Custom K-Ranger_RU
Techpad M6
AllView X5_Soul
Hotwav A1 Plus
Samsung SM-C105L
HTCD160LVWPP
Sharp AQUOS-TVX19D
RED H1A1000
Cyrus CS22XA
Huawei KOB-L09
Denver Electronics TAQ-70
InFocus M812
DigiLand DL700D
InFocus M810
Sharp DM016SH
Clementoni MFC_HR_Plus
Microtech e-tab_Style
ZTE U988S
Lenovo A330e
InFocus M808
CGV_Ultimate T8
Mpman PH604
DigiLand DL701Q
TECNO H5S
HUAWEI G615-U10
TECNO CD8j
Huawei NXT-TL00
SAMSUNG-EK-GC100
Samsung SM-F7000
Altron OB-728
Laser MID-787V8
Sony G1109
Nuvision TM101A540N
TECNO-N9S
Sony 601SO
Starlight Future
Denver Electronics TAQ-90
Dish SH960C-DS
Sony SOV42-u
Acer A101
Acer A100
HTC Desire Eye
Samsung GT-I9158P
X-ViewTablet
Samsung GT-I9158V
TECNO-N8S
TECNO-N8R
Samsung SM-G903W
SAMSUNG-SM-G890A
Lenovo S820
Unionaire Android TV 2K
Hi TFG Boost_Max
KISA phone KPAU04
Samsung SM-G903F
Samsung SHW-M430W
General Mobile G501
Meizu 16 X
Maxwest Astro 55N LTE
Samsung SM-G903M
Samsung SM-G900V
SimiMobile S507
Samsung SM-G900T
Samsung SM-G900S
TCT A573VC
SimiMobile S502
Samsung SM-G900P
HTC 5G Hub
SUGAR S20s
SUPERSONIC SC-813
Samsung SM-G900X
ZTE Z916BL
Samsung SM-G900F
Samsung SM-G900M
Samsung SM-G900L
Samsung SM-G900K
INVES UHD Android TV
Samsung SM-G900I
Samsung SM-G900H
Lenovo S880i
iHunt Like_Hi10_2021
Multilaser_E_Lite
Samsung SM-G901F
Acer A110
SURTAB_74G
HTC_Desire_500
TECNO-N6S
HUAWEI Y360-U93
TCT ONE TOUCH E710
BLU DASH X LTE
Infinix X625D
LIAONING YIYATONG X10
QMobile M6 Lite
LGE LG-F570S
Infinix X625C
Infinix X625B
Xplore Technologies XP8776
AllView X4_Soul_Lite
Wiko W-K211-TVM
Hisense E20
Hisense E30
Selectron T856G
Yezz 5.5M
HUAWEI Y360-U82
LLA VIP6102W
Samsung SM-T677V
Ulefone Armor 7E
Entel OWN-I62S
ColorsMobile Colors P45
Prestigio PMT3197_W_D_EU
Infinix X624B
Sony Ericsson SGP311
Lenovo PB2-670M1
Huawei ATH-UL00
LGE LG-US670
Lenovo A798t
Sony Ericsson SGP321
Ulefone Armor 9E
Ematic EGQ235SK
Polaroid Connect4G
KEMPLER STRAUSS 4K Smart TV
Changhong GIU6860
JEEMAK M70
iHunt S21 Ultra 4G 2021_EEA
Prestigio PMT3878_4G_EU
Timovi Yeah_Go
Hisense E10
Infinix X626B
Vortex Sync
mobiistar Zumbo S2
TCT 6025D_EEA
EPIKONE X507T
ZTE Z819L
Iris Next_P_PRO
Telma S_Max
Infinix X627W
TCT ALCATEL_one_touch_976
Infinix X627V
Prestigio PSP7505DUO
Coolpad Coolmini
ZTE VFD 822
TCT ALCATEL_one_touch_978
TCT ALCATEL_one_touch_979
ARCHOS 70b TITANIUM
ZTE Z818L
TCT ALCATEL_one_touch_985
TCT ALCATEL_one_touch_983
MAZE SSB-408E
verykools5036
verykools5037
verykools5034
INOI_1_Lite
Samsung SCH-N719
verykools5035
TCT ALCATEL_one_touch_988
HTCD160LVW
ASUS PadFone X mini
Gear Mobile 8002N
Archos AC50BHE
Sony C6502
Samsung GT-I9128V
Hisense HS-U909B
Lava LN9910_2GB
Sony C6506
Medion BOSCH_E10316
Bluebird EF550R
Sony C6503
Motorola Moto E (4) Plus
TCT ALCATEL_one_touch_995
QMobile Noir S9
TCT ALCATEL_one_touch_991
Samsung GT-I9128E
Motorola Moto E (4)
Samsung GT-I9128I
True SMART 4G Adventure
TCT ALCATEL_one_touch_990
Ulefone Armor 5S
Hisense HS-U860
Polaroid P1001
ARCHOS 101G9
Qilive QT19071
Polaroid P1000
NOA Mobile Forte_se
Samsung SHW-M250K
vivo X5Pro
Lanix Ilium LT500
Samsung SHW-M250L
Wiko HIGHWAY SIGNS
Samsung GT-I8190N
verykools5019
Samsung GT-I8190L
iHunt Titan P4000 Pro 2021_EEA
Hisense HLTE300T
Dell Streak 7
Samsung GT-I8190T
Kyocera Rise
Dell Aero
Infinix HOT 4 Pro
ZTE BA910
Samsung SM-T530NN
Blu Studio G2 HD
LGE LGL61AL
i-Buddie TU10MK1_1
Huawei U8815-51
Lanix Ilium LT520
HTC 0P9C8
ZTE N880E
ZTE N880F
FIREFLY MOBILE SECRET_XR
Motorola MotoG3-TE
Samsung SM-M115M
ZTE N880G
Bluebird ST103
Nokia 8 Sirocco
Samsung SM-M115F
Samsung SM-T530NU
Hisense HLTE300E
Lenovo S820e
Prestigio PSP7530DUO
MEDION X6001
Lanix Ilium LT510
Huawei 704HW
ZTE N881D
Archos 50 Helium 4G
ZTE N881E
ZTE N881F
Prestigio PSP3512DUO
Samsung SHW-M250S
Cellution Cosmas
Lava A3_mini
Xiaomi M2002J9G
Xiaomi M2002J9S
ZTE N882E
Sony Ericsson SGP341
ZTE Blade V770
Xiaomi M2002J9E
Ulefone Power_3S
Crosscall Action-X3 Pro
DEXP L470
Doro_8020x
Ulefone Power_3L
Telkom Indonesia AX117 ATV
Infinix X620B
